Incident Type;Specific Hazards;Hazard Subcategory Paths;Origins;Date
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;dairy products;adulteration (ema) > addition > enhancers/neutralizers > dairy products;australia;21-8-2016
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;united kingdom;10-8-2016
alert;milk and products thereof;milk and products thereof;australia;8-8-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);peru;1-8-2016
alert;hazelnut, almond;nuts > hazelnut, nuts > almond;sweden;28-7-2016
alert;hazelnut, almond;nuts > hazelnut, nuts > almond;sweden;28-7-2016
alert;peanuts and products thereof;peanuts and products thereof;germany;15-7-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;5-7-2016
border rejection;missing process documentation;processing > missing process documentation;spain;5-7-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;30-6-2016
food;plastic fragment;plastic fragment;belgium;28-6-2016
alert;hazelnut, milk and products thereof, almond;nuts > hazelnut, milk and products thereof, nuts > almond;sweden;28-6-2016
alert;milk and products thereof, hazelnut;milk and products thereof, nuts > hazelnut;colombia;28-6-2016
alert;milk and products thereof, peanuts and products thereof;milk and products thereof, peanuts and products thereof;sweden;27-6-2016
alert;milk and products thereof, hazelnut;milk and products thereof, nuts > hazelnut;sweden;27-6-2016
alert;almond, milk and products thereof, hazelnut;nuts > almond, milk and products thereof, nuts > hazelnut;spain;27-6-2016
food;milk and products thereof;milk and products thereof;italy;23-6-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;22-6-2016
- food;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;17-6-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;16-6-2016
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;indonesia;15-6-2016
border rejection;spoilage;spoilage;indonesia;15-6-2016
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ghana;10-6-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);côte d'ivoire;10-6-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;3-6-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;31-5-2016
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;sweden;25-5-2016
border rejection;unauthorised colour, unauthorised ingredient (fraud);unauthorised colour, unauthorised ingredient (fraud);belarus;23-5-2016
border rejection;food additive (unauthorised);food additives > food additive (unauthorised);belarus;23-5-2016
alert;benzo(a)pyrene, polycyclic aromatic hydrocarbons;pahs > benzo(a)pyrene, industrial contaminants > polycyclic aromatic hydrocarbons;spain;20-5-2016
food;benzo(a)pyrene, polycyclic aromatic hydrocarbons;pahs > benzo(a)pyrene, industrial contaminants > polycyclic aromatic hydrocarbons;indonesia;19-5-2016
alert;cereals containing gluten and products thereof, milk and products thereof, hazelnut;cereals containing gluten and products thereof, milk and products thereof, nuts > hazelnut;united kingdom;14-5-2016
alert;almond;nuts > almond;australia;11-5-2016
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;canada;9-5-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);peru;6-5-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);côte d'ivoire;6-5-2016
alert;milk and products thereof;milk and products thereof;denmark;29-4-2016
- major food product recall;peanuts and products thereof;peanuts and products thereof;united states;14-4-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;14-4-2016
border rejection;misbranding, insufficient labelling/documentation;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation;poland;7-4-2016
food;nuts;nuts;netherlands;7-4-2016
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;japan;5-4-2016
alert;undeclared additive;labelling/misdescription > misbranding > compositional deviation > undeclared constituent > undeclared additive;belgium;4-4-2016
food;plastic fragment;plastic fragment;poland;1-4-2016
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;ghana;30-3-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;28-3-2016
food;milk and products thereof;milk and products thereof;denmark;23-3-2016
food;plastic fragment;plastic fragment;netherlands;18-3-2016
border rejection;coliforms;non-pathogenic microorganisms > coliforms;italy;18-3-2016
alert;soybeans and products thereof, milk and products thereof;soybeans and products thereof, milk and products thereof;australia;15-3-2016
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;11-3-2016
alert;milk and products thereof, soybeans and products thereof;milk and products thereof, soybeans and products thereof;australia;11-3-2016
alert;milk and products thereof;milk and products thereof;australia;11-3-2016
border rejection;coliforms;non-pathogenic microorganisms > coliforms;united states;3-3-2016
alert;plastic fragment;plastic fragment;netherlands;25-2-2016
alert;plastic fragment;plastic fragment;netherlands;24-2-2016
alert;plastic fragment;plastic fragment;netherlands;24-2-2016
alert;plastic fragment;plastic fragment;netherlands;24-2-2016
alert;plastic fragment;plastic fragment;netherlands;24-2-2016
alert;plastic fragment;plastic fragment;netherlands;23-2-2016
alert;plastic fragment;plastic fragment;netherlands;23-2-2016
alert;plastic fragment;plastic fragment;netherlands;23-2-2016
border rejection;misbranding;labelling/misdescription > misbranding;germany;23-2-2016
- food;almond;nuts > almond;united states;23-2-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;23-2-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;22-2-2016
border rejection;missing process documentation;processing > missing process documentation;india;16-2-2016
food;nuts;nuts;iceland;11-2-2016
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;9-2-2016
alert;peanuts and products thereof;peanuts and products thereof;netherlands;11-1-2016
food;peanuts and products thereof;peanuts and products thereof;belgium;8-1-2016
border rejection;pesticides;pesticides;germany;6-1-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-1-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-1-2016
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;switzerland;29-12-2015
border rejection;missing required nutrition information, incorrect labeling, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation;switzerland;29-12-2015
